publisher,app_name,title,url,release_date,tags,discount_price,reviews_url,specs,price,early_access,id,developer,sentiment,metascore,year,genres_Adventure,genres_Casual,genres_Early Access,genres_Free to Play,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,genres_Video Production
Activision,Call of Duty®: Infinite Warfare,Call of Duty®: Infinite Warfare,http://store.steampowered.com/app/292730/Call_of_Duty_Infinite_Warfare/,2016-11-03,"['Action', 'FPS', 'Multiplayer', 'Futuristic', 'Space', 'Zombies', 'Shooter', 'First-Person', 'Singleplayer', 'Sci-fi', 'Robots', 'Adventure', 'Story Rich', 'Quick-Time Events', 'Atmospheric', 'Great Soundtrack', 'War', 'Post-apocalyptic', 'Co-op', 'Open World']",,http://steamcommunity.com/app/292730/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Valve Anti-Cheat enabled']",59.99,False,292730,Infinity Ward,Mostly Negative,73.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
"XSEED Games, Marvelous USA, Inc.",Xanadu Next,Xanadu Next,http://store.steampowered.com/app/312560/Xanadu_Next/,2016-11-03,"['RPG', 'Action', 'Action RPG', 'Great Soundtrack', 'JRPG', 'Anime', 'Dungeon Crawler', 'Singleplayer']",,http://steamcommunity.com/app/312560/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",19.99,False,312560,Nihon Falcom,Very Positive,78.0,2016.0,False,False,False,False,False,False,False,False,False,False,False,False
"XSEED Games, Marvelous USA, Inc.",Xanadu Next,Xanadu Next,http://store.steampowered.com/app/312560/Xanadu_Next/,2016-11-03,"['RPG', 'Action', 'Action RPG', 'Great Soundtrack', 'JRPG', 'Anime', 'Dungeon Crawler', 'Singleplayer']",,http://steamcommunity.com/app/312560/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",19.99,False,312560,Nihon Falcom,Very Positive,78.0,2016.0,False,False,False,False,False,False,True,False,False,False,False,False
"Nicalis, Inc.",Creepy Castle,Creepy Castle,http://store.steampowered.com/app/450440/Creepy_Castle/,2016-10-31,"['Adventure', 'Indie', 'RPG', '2D', 'Pixel Graphics', 'Retro']",,http://steamcommunity.com/app/450440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",14.99,False,450440,Dopterra,Very Positive,82.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
"Nicalis, Inc.",Creepy Castle,Creepy Castle,http://store.steampowered.com/app/450440/Creepy_Castle/,2016-10-31,"['Adventure', 'Indie', 'RPG', '2D', 'Pixel Graphics', 'Retro']",,http://steamcommunity.com/app/450440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",14.99,False,450440,Dopterra,Very Positive,82.0,2016.0,False,False,False,False,True,False,False,False,False,False,False,False
"Nicalis, Inc.",Creepy Castle,Creepy Castle,http://store.steampowered.com/app/450440/Creepy_Castle/,2016-10-31,"['Adventure', 'Indie', 'RPG', '2D', 'Pixel Graphics', 'Retro']",,http://steamcommunity.com/app/450440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",14.99,False,450440,Dopterra,Very Positive,82.0,2016.0,False,False,False,False,False,False,True,False,False,False,False,False
Out of the Park Developments,Franchise Hockey Manager 3,Franchise Hockey Manager 3,http://store.steampowered.com/app/465660/Franchise_Hockey_Manager_3/,2016-10-31,"['Sports', 'Strategy', 'Simulation', 'Indie']",,http://steamcommunity.com/app/465660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,465660,Out of the Park Developments,Mixed,64.0,2016.0,False,False,False,False,True,False,False,False,False,False,False,False
Out of the Park Developments,Franchise Hockey Manager 3,Franchise Hockey Manager 3,http://store.steampowered.com/app/465660/Franchise_Hockey_Manager_3/,2016-10-31,"['Sports', 'Strategy', 'Simulation', 'Indie']",,http://steamcommunity.com/app/465660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,465660,Out of the Park Developments,Mixed,64.0,2016.0,False,False,False,False,False,False,False,False,True,False,False,False
Out of the Park Developments,Franchise Hockey Manager 3,Franchise Hockey Manager 3,http://store.steampowered.com/app/465660/Franchise_Hockey_Manager_3/,2016-10-31,"['Sports', 'Strategy', 'Simulation', 'Indie']",,http://steamcommunity.com/app/465660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,465660,Out of the Park Developments,Mixed,64.0,2016.0,False,False,False,False,False,False,False,False,False,True,False,False
Out of the Park Developments,Franchise Hockey Manager 3,Franchise Hockey Manager 3,http://store.steampowered.com/app/465660/Franchise_Hockey_Manager_3/,2016-10-31,"['Sports', 'Strategy', 'Simulation', 'Indie']",,http://steamcommunity.com/app/465660/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",19.99,False,465660,Out of the Park Developments,Mixed,64.0,2016.0,False,False,False,False,False,False,False,False,False,False,True,False
D-Pad Studio,Owlboy,Owlboy,http://store.steampowered.com/app/115800/Owlboy/,2016-11-01,"['Pixel Graphics', 'Great Soundtrack', 'Indie', 'Adventure', '2D', 'Platformer', 'Metroidvania', 'Story Rich', 'Fantasy', 'Atmospheric', 'Action', 'Puzzle-Platformer', 'Singleplayer', 'Action-Adventure', 'Retro', 'Flight', 'Funny', 'Open World', 'Cute', 'RPG']",,http://steamcommunity.com/app/115800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",24.99,False,115800,D-Pad Studio,Very Positive,88.0,2016.0,False,False,False,False,False,False,False,False,False,False,False,False
D-Pad Studio,Owlboy,Owlboy,http://store.steampowered.com/app/115800/Owlboy/,2016-11-01,"['Pixel Graphics', 'Great Soundtrack', 'Indie', 'Adventure', '2D', 'Platformer', 'Metroidvania', 'Story Rich', 'Fantasy', 'Atmospheric', 'Action', 'Puzzle-Platformer', 'Singleplayer', 'Action-Adventure', 'Retro', 'Flight', 'Funny', 'Open World', 'Cute', 'RPG']",,http://steamcommunity.com/app/115800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",24.99,False,115800,D-Pad Studio,Very Positive,88.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
D-Pad Studio,Owlboy,Owlboy,http://store.steampowered.com/app/115800/Owlboy/,2016-11-01,"['Pixel Graphics', 'Great Soundtrack', 'Indie', 'Adventure', '2D', 'Platformer', 'Metroidvania', 'Story Rich', 'Fantasy', 'Atmospheric', 'Action', 'Puzzle-Platformer', 'Singleplayer', 'Action-Adventure', 'Retro', 'Flight', 'Funny', 'Open World', 'Cute', 'RPG']",,http://steamcommunity.com/app/115800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",24.99,False,115800,D-Pad Studio,Very Positive,88.0,2016.0,False,False,False,False,True,False,False,False,False,False,False,False
Rusty Lake,Rusty Lake: Roots,Rusty Lake: Roots,http://store.steampowered.com/app/532110/Rusty_Lake_Roots/,2016-10-20,"['Adventure', 'Indie', 'Puzzle', 'Psychological Horror', 'Hidden Object', 'Point & Click', 'Horror', '2D']",,http://steamcommunity.com/app/532110/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2.99,False,532110,Rusty Lake,Overwhelmingly Positive,75.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
Rusty Lake,Rusty Lake: Roots,Rusty Lake: Roots,http://store.steampowered.com/app/532110/Rusty_Lake_Roots/,2016-10-20,"['Adventure', 'Indie', 'Puzzle', 'Psychological Horror', 'Hidden Object', 'Point & Click', 'Horror', '2D']",,http://steamcommunity.com/app/532110/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",2.99,False,532110,Rusty Lake,Overwhelmingly Positive,75.0,2016.0,False,False,False,False,True,False,False,False,False,False,False,False
SEGA,Endless Legend™ - Tempest,Endless Legend™ - Tempest,http://store.steampowered.com/app/521220/Endless_Legend__Tempest/,2016-10-14,"['Strategy', 'RPG', '4X']",,http://steamcommunity.com/app/521220/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",12.99,False,521220,AMPLITUDE Studios,Very Positive,82.0,2016.0,False,False,False,False,False,False,True,False,False,False,False,False
SEGA,Endless Legend™ - Tempest,Endless Legend™ - Tempest,http://store.steampowered.com/app/521220/Endless_Legend__Tempest/,2016-10-14,"['Strategy', 'RPG', '4X']",,http://steamcommunity.com/app/521220/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",12.99,False,521220,AMPLITUDE Studios,Very Positive,82.0,2016.0,False,False,False,False,False,False,False,False,False,False,True,False
Devolver Digital,Shadow Warrior 2,Shadow Warrior 2,http://store.steampowered.com/app/324800/Shadow_Warrior_2/,2016-10-13,"['Action', 'Gore', 'FPS', 'Co-op', 'Ninja', 'Shooter', 'Swordplay', 'Multiplayer', 'Comedy', 'First-Person', 'Hack and Slash', 'Demons', 'Funny', 'Open World', 'Adventure', 'Loot', 'Singleplayer', 'Memes', 'Parkour', 'Sci-fi']",,http://steamcommunity.com/app/324800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",39.99,False,324800,Flying Wild Hog,Very Positive,78.0,2016.0,False,False,False,False,False,False,False,False,False,False,False,False
Devolver Digital,Shadow Warrior 2,Shadow Warrior 2,http://store.steampowered.com/app/324800/Shadow_Warrior_2/,2016-10-13,"['Action', 'Gore', 'FPS', 'Co-op', 'Ninja', 'Shooter', 'Swordplay', 'Multiplayer', 'Comedy', 'First-Person', 'Hack and Slash', 'Demons', 'Funny', 'Open World', 'Adventure', 'Loot', 'Singleplayer', 'Memes', 'Parkour', 'Sci-fi']",,http://steamcommunity.com/app/324800/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",39.99,False,324800,Flying Wild Hog,Very Positive,78.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
Gearbox Publishing,Duke Nukem 3D: 20th Anniversary World Tour,Duke Nukem 3D: 20th Anniversary World Tour,http://store.steampowered.com/app/434050/Duke_Nukem_3D_20th_Anniversary_World_Tour/,2016-10-11,"['Action', 'FPS', 'Adventure', 'Classic', 'Shooter', 'First-Person', 'Multiplayer', 'Singleplayer', 'Gore', 'Funny', 'Comedy', 'Nudity', 'Co-op', 'Memes', ""1990's"", 'Retro', 'Online Co-Op', 'Great Soundtrack', 'Remake', 'Aliens']",,http://steamcommunity.com/app/434050/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']",19.99,False,434050,"Nerve Software, Gearbox Software, LLC",Very Positive,72.0,2016.0,False,False,False,False,False,False,False,False,False,False,False,False
Gearbox Publishing,Duke Nukem 3D: 20th Anniversary World Tour,Duke Nukem 3D: 20th Anniversary World Tour,http://store.steampowered.com/app/434050/Duke_Nukem_3D_20th_Anniversary_World_Tour/,2016-10-11,"['Action', 'FPS', 'Adventure', 'Classic', 'Shooter', 'First-Person', 'Multiplayer', 'Singleplayer', 'Gore', 'Funny', 'Comedy', 'Nudity', 'Co-op', 'Memes', ""1990's"", 'Retro', 'Online Co-Op', 'Great Soundtrack', 'Remake', 'Aliens']",,http://steamcommunity.com/app/434050/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support']",19.99,False,434050,"Nerve Software, Gearbox Software, LLC",Very Positive,72.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
Milestone S.r.l.,Ride 2,Ride 2,http://store.steampowered.com/app/477770/Ride_2/,2016-10-07,"['Racing', 'Simulation', 'Sports', 'Multiplayer']",,http://steamcommunity.com/app/477770/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",49.99,False,477770,Milestone S.r.l.,Very Positive,67.0,2016.0,False,False,False,False,False,False,False,True,False,False,False,False
Milestone S.r.l.,Ride 2,Ride 2,http://store.steampowered.com/app/477770/Ride_2/,2016-10-07,"['Racing', 'Simulation', 'Sports', 'Multiplayer']",,http://steamcommunity.com/app/477770/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",49.99,False,477770,Milestone S.r.l.,Very Positive,67.0,2016.0,False,False,False,False,False,False,False,False,True,False,False,False
Milestone S.r.l.,Ride 2,Ride 2,http://store.steampowered.com/app/477770/Ride_2/,2016-10-07,"['Racing', 'Simulation', 'Sports', 'Multiplayer']",,http://steamcommunity.com/app/477770/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",49.99,False,477770,Milestone S.r.l.,Very Positive,67.0,2016.0,False,False,False,False,False,False,False,False,False,True,False,False
Bigben Interactive,WRC 6 FIA World Rally Championship,WRC 6 FIA World Rally Championship,http://store.steampowered.com/app/458770/WRC_6_FIA_World_Rally_Championship/,2016-10-07,"['Racing', 'Offroad', 'Driving', 'Multiplayer', 'Simulation', 'Sports', 'e-sports']",,http://steamcommunity.com/app/458770/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",44.99,False,458770,Kylotonn Racing Games,Mixed,68.0,2016.0,False,False,False,False,False,False,False,True,False,False,False,False
Scott Cawthon,Five Nights at Freddy's: Sister Location,Five Nights at Freddy's: Sister Location,http://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location/,2016-10-07,"['Horror', 'Survival Horror', 'Singleplayer', 'Robots', 'First-Person', 'Dark', 'Survival', 'Strategy', 'Difficult', 'Indie', 'Story Rich', 'Mystery', 'Psychological Horror', 'Atmospheric', 'Simulation', 'Lore-Rich', 'Memes', 'Funny', 'Adventure', 'Gore']",,http://steamcommunity.com/app/506610/reviews/?browsefilter=mostrecent&p=1,['Single-player'],7.99,False,506610,Scott Cawthon,Very Positive,62.0,2016.0,False,False,False,False,False,False,False,False,False,False,False,False
Scott Cawthon,Five Nights at Freddy's: Sister Location,Five Nights at Freddy's: Sister Location,http://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location/,2016-10-07,"['Horror', 'Survival Horror', 'Singleplayer', 'Robots', 'First-Person', 'Dark', 'Survival', 'Strategy', 'Difficult', 'Indie', 'Story Rich', 'Mystery', 'Psychological Horror', 'Atmospheric', 'Simulation', 'Lore-Rich', 'Memes', 'Funny', 'Adventure', 'Gore']",,http://steamcommunity.com/app/506610/reviews/?browsefilter=mostrecent&p=1,['Single-player'],7.99,False,506610,Scott Cawthon,Very Positive,62.0,2016.0,False,False,False,False,True,False,False,False,False,False,False,False
Scott Cawthon,Five Nights at Freddy's: Sister Location,Five Nights at Freddy's: Sister Location,http://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location/,2016-10-07,"['Horror', 'Survival Horror', 'Singleplayer', 'Robots', 'First-Person', 'Dark', 'Survival', 'Strategy', 'Difficult', 'Indie', 'Story Rich', 'Mystery', 'Psychological Horror', 'Atmospheric', 'Simulation', 'Lore-Rich', 'Memes', 'Funny', 'Adventure', 'Gore']",,http://steamcommunity.com/app/506610/reviews/?browsefilter=mostrecent&p=1,['Single-player'],7.99,False,506610,Scott Cawthon,Very Positive,62.0,2016.0,False,False,False,False,False,False,False,False,True,False,False,False
"2K, Aspyr (Mac)",Mafia III,Mafia III,http://store.steampowered.com/app/360430/Mafia_III/,2016-10-06,"['Crime', 'Open World', 'Action', 'Story Rich', 'Singleplayer', 'Third Person', 'Violent', 'Atmospheric', 'Great Soundtrack', 'Shooter', 'Third-Person Shooter', 'Adventure', 'Stealth', 'Classic', 'Nudity', 'Multiplayer', 'Sandbox', 'Mature', 'Gore', 'FPS']",,http://steamcommunity.com/app/360430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",39.99,False,360430,"Hangar 13,Aspyr (Mac)",Mixed,62.0,2016.0,False,False,False,False,False,False,False,False,False,False,False,False
"2K, Aspyr (Mac)",Mafia III,Mafia III,http://store.steampowered.com/app/360430/Mafia_III/,2016-10-06,"['Crime', 'Open World', 'Action', 'Story Rich', 'Singleplayer', 'Third Person', 'Violent', 'Atmospheric', 'Great Soundtrack', 'Shooter', 'Third-Person Shooter', 'Adventure', 'Stealth', 'Classic', 'Nudity', 'Multiplayer', 'Sandbox', 'Mature', 'Gore', 'FPS']",,http://steamcommunity.com/app/360430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",39.99,False,360430,"Hangar 13,Aspyr (Mac)",Mixed,62.0,2016.0,True,False,False,False,False,False,False,False,False,False,False,False
